"SSBN","Mapping and handling of psychosocial working environment","2008-11-17"
"SYVL","Time Management","2008-11-17"
"TMSI","Mapping and handling of psychosocial working environment","2008-11-17"
"UDDO","Time Management","2008-11-17"
"UNS","Time Management","2008-11-17"
"VWID","Time Management","2008-11-17"
"WEGA","Time Management","2008-11-17"
"WJIN","Time Management","2008-11-17"
"XULU","Time Management","2008-11-17"
"YGLO","Time Management","2008-11-17"
"YHUA","Time Management","2008-11-17"
"YKEZ","Time Management","2008-11-17"
"YUIZ","Time Management","2008-11-17"
"ABUM","Introduction to Purchasing Day","2008-11-18"
"ABUM","Introduction to Strategic Purchasing","2008-11-18"
"ABUM","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"AEMN","Macro Trends in the Rawmaterial Markets","2008-11-18"
"AEMN","Supplier Performance Management","2008-11-18"
"ANHM","Introduction to Strategic Purchasing","2008-11-18"
"BBVA","Introduction to Purchasing Day","2008-11-18"
"BEZI","Introduction to Strategic Purchasing","2008-11-18"
"BGRA","Introduction to Purchasing Day","2008-11-18"
"BJAC","Introduction to Purchasing Day","2008-11-18"
"BJAC","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"BKJ","Introduction to Strategic Purchasing","2008-11-18"
"BPIL","Macro Trends in the Rawmaterial Markets","2008-11-18"
"CDMJ","Introduction to Strategic Purchasing","2008-11-18"
"CDMJ","Macro Trends in the Rawmaterial Markets","2008-11-18"
"CHRN","Macro Trends in the Rawmaterial Markets","2008-11-18"
"CISO","Introduction to Purchasing Day","2008-11-18"
"CL","Macro Trends in the Rawmaterial Markets","2008-11-18"
"CMBO","Introduction to Purchasing Day","2008-11-18"
"DBLY","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"DIGH","Introduction to Purchasing Day","2008-11-18"
"FRP","Introduction to Strategic Purchasing","2008-11-18"
"GIBP","Introduction to Purchasing Day","2008-11-18"
"GMO","Introduction to Purchasing Day","2008-11-18"
"GMO","Introduction to Strategic Purchasing","2008-11-18"
"GMO","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"GNY","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"GUNZ","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"HAN","Introduction to Strategic Purchasing","2008-11-18"
"HEAG","Introduction to Purchasing Day","2008-11-18"
"HEAG","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"HGO","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"HLE","Introduction to Purchasing Day","2008-11-18"
"HLE","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"JHVN","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"JKRI","Introduction to Purchasing Day","2008-11-18"
"JKRI","Introduction to Strategic Purchasing","2008-11-18"
"JKRI","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"JMEH","Introduction to Purchasing Day","2008-11-18"
"JMEH","Introduction to Strategic Purchasing","2008-11-18"
"JMEH","Supplier Performance Management","2008-11-18"
"JOE","Macro Trends in the Rawmaterial Markets","2008-11-18"
"JSKL","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"KMHU","Introduction to Strategic Purchasing","2008-11-18"
"KMLG","Macro Trends in the Rawmaterial Markets","2008-11-18"
"LDAL","Introduction to Purchasing Day","2008-11-18"
"LDAL","Introduction to Strategic Purchasing","2008-11-18"
"LDAL","Macro Trends in the Rawmaterial Markets","2008-11-18"
"LDAL","Supplier Performance Management","2008-11-18"
"LIH","Introduction to Purchasing Day","2008-11-18"
"LIH","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"LULT","Introduction to Purchasing Day","2008-11-18"
"LULT","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"LZ","Macro Trends in the Rawmaterial Markets","2008-11-18"
"MDMO","Introduction to Purchasing Day","2008-11-18"
"MEHS","Introduction to Purchasing Day","2008-11-18"
"MEHS","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"MEOE","Introduction to Purchasing Day","2008-11-18"
"MEOE","Introduction to Strategic Purchasing","2008-11-18"
"MEOE","Supplier Performance Management","2008-11-18"
"MGJO","Introduction to Purchasing Day","2008-11-18"
"MGJO","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"MNTR","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"MPES","Introduction to Purchasing Day","2008-11-18"
"NATN","Introduction to Strategic Purchasing","2008-11-18"
"NTGO","Introduction to Purchasing Day","2008-11-18"
"NTGO","Macro Trends in the Rawmaterial Markets","2008-11-18"
"NTGO","Supplier Performance Management","2008-11-18"
"PLMA","Introduction to Purchasing Day","2008-11-18"
"RDUM","Introduction to Purchasing Day","2008-11-18"
"RDUM","Introduction to Strategic Purchasing","2008-11-18"
"RDUM","Macro Trends in the Rawmaterial Markets","2008-11-18"
"RDUM","Supplier Performance Management","2008-11-18"
"SGE","Introduction to Purchasing Day","2008-11-18"
"SGE","Introduction to Strategic Purchasing","2008-11-18"
"SMBC","Macro Trends in the Rawmaterial Markets","2008-11-18"
"SMBC","Supplier Performance Management","2008-11-18"
"SOLN","Introduction to Purchasing Day","2008-11-18"
"SOLN","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"SQSP","Introduction to Purchasing Day","2008-11-18"
"SQSP","Introduction to Strategic Purchasing","2008-11-18"
"SQSP","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"STKH","Introduction to Purchasing Day","2008-11-18"
"STKH","Introduction to Strategic Purchasing","2008-11-18"
"SUW","Introduction to Purchasing Day","2008-11-18"
"SUW","Introduction to Strategic Purchasing","2008-11-18"
"SUW","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"TBSS","Introduction to Strategic Purchasing","2008-11-18"
"TBSS","Supplier Performance Management","2008-11-18"
"UBI","Introduction to Purchasing Day","2008-11-18"
"UBI","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"UV","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"VBRU","Introduction to Purchasing Day","2008-11-18"
"VOL","Session with a vendor to Novozymes - Johnson Controls","2008-11-18"
"ZDB","Introduction to Strategic Purchasing","2008-11-18"
"ABP","English level 2 - Kalundborg (For operators)","2008-11-24"
"AHN","English level 2 - Kalundborg (For operators)","2008-11-24"
"ALUN","English level 2 - Kalundborg (For operators)","2008-11-24"
"BYMF","New Manager Workshop-AP","2008-11-24"
"CCF","English level 2 - Kalundborg (For operators)","2008-11-24"
"DPRS","English level 2 - Kalundborg (For operators)","2008-11-24"
"ERG","English level 2 - Kalundborg (For operators)","2008-11-24"
"HENJ","English level 2 - Kalundborg (For operators)","2008-11-24"
"JEGA","English level 2 - Kalundborg (For operators)","2008-11-24"
"JEHA","English level 2 - Kalundborg (For operators)","2008-11-24"
"JOOW","English level 2 - Kalundborg (For operators)","2008-11-24"
"LEFR","English level 2 - Kalundborg (For operators)","2008-11-24"
"MAT","English level 2 - Kalundborg (For operators)","2008-11-24"
"MBEC","English level 2 - Kalundborg (For operators)","2008-11-24"
"MBOD","English level 2 - Kalundborg (For operators)","2008-11-24"
"MIFC","English level 2 - Kalundborg (For operators)","2008-11-24"
"MXW","English level 2 - Kalundborg (For operators)","2008-11-24"
"PGP","English level 2 - Kalundborg (For operators)","2008-11-24"
"SBSQ","English level 2 - Kalundborg (For operators)","2008-11-24"
"SCLN","English level 2 - Kalundborg (For operators)","2008-11-24"
"TUEM","English level 2 - Kalundborg (For operators)","2008-11-24"
"WUWP","English level 2 - Kalundborg (For operators)","2008-11-24"
"XXLI","New Manager Workshop-AP","2008-11-24"
"ZZZ","New Manager Workshop-AP","2008-11-24"
"ABEJ","Presentation Skills for Administrative, Laboratory and Technical Staff","2008-11-25"
"FKM","Presentation Skills for Administrative, Laboratory and Technical Staff","2008-11-25"
"PSCH","Presentation Skills for Administrative, Laboratory and Technical Staff","2008-11-25"
"SOEJ","Presentation Skills for Administrative, Laboratory and Technical Staff","2008-11-25"
"IBU","Lifesaving First Aid - Revision course","2008-11-27"
"JHAN","Lifesaving First Aid - Revision course","2008-11-27"
"KIMN","Lifesaving First Aid - Revision course","2008-11-27"
"MJO","Lifesaving First Aid - Revision course","2008-11-27"
"NDCA","Lifesaving First Aid - Revision course","2008-11-27"
"CHRT","Navigating NZ systems and procedures (for new leaders in DK)","2008-12-02"
"ANPE","Lifesaving First Aid","2008-12-03"
"BGSK","Lifesaving First Aid","2008-12-03"
"CBUU","Lifesaving First Aid","2008-12-03"
"CHS","Lifesaving First Aid","2008-12-03"
"CPAU","Lifesaving First Aid","2008-12-03"
"CWOR","Lifesaving First Aid","2008-12-03"
"HERA","Lifesaving First Aid","2008-12-03"
"JUNC","Lifesaving First Aid","2008-12-03"
"KHVJ","Lifesaving First Aid","2008-12-03"
"KILL","Lifesaving First Aid","2008-12-03"
"KPOV","Lifesaving First Aid","2008-12-03"
"LENM","Lifesaving First Aid","2008-12-03"
"MEAS","Lifesaving First Aid","2008-12-03"
"TMEP","Lifesaving First Aid","2008-12-03"
"YAMO","Lifesaving First Aid","2008-12-03"
"ASU","Excel for Laboratory staff","2009-01-14"
"CESL","Excel for Laboratory staff","2009-01-14"
"DSMA","Excel for Laboratory staff","2009-01-14"
"KEMJ","Excel for Laboratory staff","2009-01-14"
"TENH","Excel for Laboratory staff","2009-01-14"
"TMEP","Excel for Laboratory staff","2009-01-14"
"UBI","Excel for Laboratory staff","2009-01-14"
"BSMH","AHEAD Functionality Training-Employees","2009-01-16"
"CHKZ","AHEAD Functionality Training-Employees","2009-01-16"
"JTIM","AHEAD Functionality Training-Employees","2009-01-16"
"MICB","AHEAD Functionality Training-Employees","2009-01-16"
"OMRM","AHEAD Functionality Training-Employees","2009-01-16"
"RGIL","AHEAD Functionality Training-Employees","2009-01-16"
"RHOL","AHEAD Functionality Training-Employees","2009-01-16"
"TCNN","AHEAD Functionality Training-Employees","2009-01-16"
"AMSP","Working Environment (for Managers etc.)","2009-01-20"
"CCHO","Working Environment (for Managers etc.)","2009-01-20"
"GLIE","Working Environment (for Managers etc.)","2009-01-20"
"HANS","Working Environment (for Managers etc.)","2009-01-20"
"LSND","Working Environment (for Managers etc.)","2009-01-20"
"MGJM","Working Environment (for Managers etc.)","2009-01-20"
"PBEA","Working Environment (for Managers etc.)","2009-01-20"
"RSMO","Working Environment (for Managers etc.)","2009-01-20"
"SDKR","Working Environment (for Managers etc.)","2009-01-20"
"SGVT","Working Environment (for Managers etc.)","2009-01-20"
"TJEP","Working Environment (for Managers etc.)","2009-01-20"
"AAJU","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ACBT","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ADM","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"AHN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"AIL","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ALQ","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ALUN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ANFO","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ANSP","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"AOH","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"BYK","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"CPLO","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"EPTT","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"FLF","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"FRRE","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"GDS","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"GRAS","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"GSKR","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"HEN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"HENJ","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"HGSP","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"HM","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JAB","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JEGA","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JEHA","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JEMN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JGLH","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JLES","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JLF","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JOAH","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JTJ","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"JTS","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"KFR","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"KPLS","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"LACH","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"LILI","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"LRSA","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MAKS","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MAT","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MBEC","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MBF","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MELK","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"METK","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MIFC","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MLLB","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MNBR","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MPAI","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MTE","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"MXW","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"NMM","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"ORA","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"PGP","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"PH","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"PHN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"PLF","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"PLIN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"PORA","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"RTB","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"SCD","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"SCLN","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"THOO","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"TONY","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"TTH","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"TUEM","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"VCB","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"WQIA","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"YOGO","Forhandlingskursus - Få mere ud af dit budget","2009-01-22"
"BPTI","AHEAD Functionality Training-Employees","2009-01-26"
"CDCO","AHEAD Functionality Training-Employees","2009-01-26"
"DCBE","AHEAD Functionality Training-Employees","2009-01-26"
"DJD","AHEAD Functionality Training-Employees","2009-01-26"
"JBAT","AHEAD Functionality Training-Employees","2009-01-26"
"JBUR","AHEAD Functionality Training-Employees","2009-01-26"
"JJLX","AHEAD Functionality Training-Employees","2009-01-26"
"JLUO","AHEAD Functionality Training-Employees","2009-01-26"
"JOVI","AHEAD Functionality Training-Employees","2009-01-26"
"JPSH","AHEAD Functionality Training-Employees","2009-01-26"
"MNW","AHEAD Functionality Training-Employees","2009-01-26"
"PADR","AHEAD Functionality Training-Employees","2009-01-26"
"SPBN","AHEAD Functionality Training-Employees","2009-01-26"
"VIED","AHEAD Functionality Training-Employees","2009-01-26"
"WTP","AHEAD Functionality Training-Employees","2009-01-26"
"ASU","Excel for Laboratory staff","2009-01-27"
"CESL","Excel for Laboratory staff","2009-01-27"
"DOES","Excel for Laboratory staff","2009-01-27"
"DSMA","Excel for Laboratory staff","2009-01-27"
"KEMJ","Excel for Laboratory staff","2009-01-27"
"MBBR","Excel for Laboratory staff","2009-01-27"
"MLSD","Excel for Laboratory staff","2009-01-27"
"TENH","Excel for Laboratory staff","2009-01-27"
"KNNA","Workshop for Trainee Supervisors","2009-01-29"
"ABEJ","Personal finance Management","2009-02-02"
"AHTZ","Personal finance Management","2009-02-02"
"BAK","Personal finance Management","2009-02-02"
"BGRA","Personal finance Management","2009-02-02"
"BJOL","Personal finance Management","2009-02-02"
"CKG","Personal finance Management","2009-02-02"
"CMAB","Personal finance Management","2009-02-02"
"EVSA","Personal finance Management","2009-02-02"
"HECR","Personal finance Management","2009-02-02"
"HKJA","Personal finance Management","2009-02-02"
"JAWS","Personal finance Management","2009-02-02"
"JCGT","Personal finance Management","2009-02-02"
"JMGA","Personal finance Management","2009-02-02"
"JNNC","Personal finance Management","2009-02-02"
"JSRN","Personal finance Management","2009-02-02"
"KEMJ","Personal finance Management","2009-02-02"
"KFH","Personal finance Management","2009-02-02"
"KPSC","Personal finance Management","2009-02-02"
"KRJN","Personal finance Management","2009-02-02"
"LBJ","Personal finance Management","2009-02-02"
"LLT","Personal finance Management","2009-02-02"
"MAJE","Personal finance Management","2009-02-02"
"MAJN","Personal finance Management","2009-02-02"
"MJEN","Personal finance Management","2009-02-02"
"MPRA","Personal finance Management","2009-02-02"
"NKJH","Personal finance Management","2009-02-02"
"PEHJ","Personal finance Management","2009-02-02"
"TLOL","Personal finance Management","2009-02-02"
"TNND","Personal finance Management","2009-02-02"
"TOAL","Personal finance Management","2009-02-02"
"TP","Personal finance Management","2009-02-02"
"TRMJ","Personal finance Management","2009-02-02"
"XJ","Personal finance Management","2009-02-02"
"KEMJ","Excel for Laboratory staff","2009-02-11"
"MBBR","Excel for Laboratory staff","2009-02-11"
"TENH","Excel for Laboratory staff","2009-02-11"
"ADGH","Personel Power in co-operation","2009-02-24"
"BBM","Personel Power in co-operation","2009-02-24"
"CTTC","Personel Power in co-operation","2009-02-24"
"HSMM","Personel Power in co-operation","2009-02-24"
"IMBS","Excel for Laboratory staff","2009-02-24"
"JCBM","Personel Power in co-operation","2009-02-24"
"JMOK","Excel for Laboratory staff","2009-02-24"
"JNP","Personel Power in co-operation","2009-02-24"
"KLPE","Excel for Laboratory staff","2009-02-24"
"LBJ","Excel for Laboratory staff","2009-02-24"
"LBJ","Personel Power in co-operation","2009-02-24"
"MNTR","Excel for Laboratory staff","2009-02-24"
"MWJN","Personel Power in co-operation","2009-02-24"
"PERN","Personel Power in co-operation","2009-02-24"
"SPUS","Excel for Laboratory staff","2009-02-24"
"SRJE","Excel for Laboratory staff","2009-02-24"
"UBI","Excel for Laboratory staff","2009-02-24"
"AFN","Lifesaving First Aid","2009-02-26"
"AITK","Lifesaving First Aid","2009-02-26"
"APG","IMAP","2009-02-26"
"ARNV","IMAP","2009-02-26"
"CAGU","IMAP","2009-02-26"
"DIGH","IMAP","2009-02-26"
"DREI","Lifesaving First Aid","2009-02-26"
"FCAR","Lifesaving First Aid","2009-02-26"
"GIJ","Lifesaving First Aid","2009-02-26"
"JIRI","IMAP","2009-02-26"
"KSNJ","IMAP","2009-02-26"
"KWEM","Lifesaving First Aid","2009-02-26"
"LALU","IMAP","2009-02-26"
"LKRJ","Lifesaving First Aid","2009-02-26"
"LLHS","IMAP","2009-02-26"
"LUIC","IDP Workshop for People Managers","2009-02-26"
"MJKW","IMAP","2009-02-26"
"MWAI","IMAP","2009-02-26"
"PSCK","IMAP","2009-02-26"
"SVP","IDP Workshop for People Managers","2009-02-26"
"THLI","Lifesaving First Aid","2009-02-26"
"TNRA","IMAP","2009-02-26"
"VHO","Lifesaving First Aid","2009-02-26"
"CMGU","IDP Workshop for employees","2009-02-27"
"DCSN","IDP Workshop for employees","2009-02-27"
"JNBK","IDP Workshop for employees","2009-02-27"
"LETA","IDP Workshop for employees","2009-02-27"
"MGSS","IDP Workshop for employees","2009-02-27"
"MHUN","IDP Workshop for employees","2009-02-27"
"TP","IDP Workshop for employees","2009-02-27"
"BTPN","Medico - fundamental level (Kalundborg)","2009-02-28"
"CTNJ","Medico - fundamental level (Kalundborg)","2009-02-28"
"DNSN","Medico - fundamental level (Kalundborg)","2009-02-28"
"FMMA","Medico - fundamental level (Kalundborg)","2009-02-28"
"JTNS","Medico - fundamental level (Kalundborg)","2009-02-28"
"KNLR","Medico - fundamental level (Kalundborg)","2009-02-28"
"LECR","Medico - fundamental level (Kalundborg)","2009-02-28"
"LLRK","Medico - fundamental level (Kalundborg)","2009-02-28"
"MKBG","Medico - fundamental level (Kalundborg)","2009-02-28"
"MOER","Medico - fundamental level (Kalundborg)","2009-02-28"
"ADLI","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"BGHS","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"BJAC","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"GIHO","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"LNBR","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"RKVP","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"SNBH","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"SUH","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"TIAS","Chemical calculations for Lab staff in Novozymes","2009-03-04"
"LCE","Patent Course DK - Basic - Spring 2014","2009-03-09"
"MCTS","Patent Course DK - Basic - Spring 2014","2009-03-09"
"CPAU","Excel for Laboratory staff","2009-03-10"
"IMBS","Excel for Laboratory staff","2009-03-10"
"JMOK","Excel for Laboratory staff","2009-03-10"
"KLPE","Excel for Laboratory staff","2009-03-10"
"LBJ","Excel for Laboratory staff","2009-03-10"
"LNHN","Excel for Laboratory staff","2009-03-10"
"SPUS","Excel for Laboratory staff","2009-03-10"
"SRJE","Excel for Laboratory staff","2009-03-10"
"UBI","Excel for Laboratory staff","2009-03-10"
"AEB","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"ASDB","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"CJR","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"CVSI","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"DAU","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"ERIK","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"GUIT","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"JBVF","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"JEQB","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"KMBA","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"LES","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"MAMU","Patent Course DK - Basic - Spring 2014","2009-03-11"
"MLDO","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"MLKL","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"SBM","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"SELR","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"SQPB","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"TAMR","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"TJKJ","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"TKME","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"TKRU","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"ULKS","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"VBRU","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"XJ","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"ZHHU","ProMan Product development Project Leader Course, Module 1","2009-03-11"
"AGIK","Luna","2009-03-12"
"CMGU","Luna","2009-03-12"
"GSNI","Luna","2009-03-12"
"SUHG","Luna","2009-03-12"
"BCP","Kursus for nyvalgte AmR’er","2009-03-19"
"BHS","Kursus for nyvalgte AmR’er","2009-03-19"
"BJOL","Kursus for nyvalgte AmR’er","2009-03-19"
"CHRA","Kursus for nyvalgte AmR’er","2009-03-19"
"EML","Kursus for nyvalgte AmR’er","2009-03-19"
"INH","Kursus for nyvalgte AmR’er","2009-03-19"
"LEGF","Kursus for nyvalgte AmR’er","2009-03-19"
"LLPE","Kursus for nyvalgte AmR’er","2009-03-19"
"MGJO","Kursus for nyvalgte AmR’er","2009-03-19"
"NPKR","Kursus for nyvalgte AmR’er","2009-03-19"
"SSFN","Kursus for nyvalgte AmR’er","2009-03-19"
"TBRY","Kursus for nyvalgte AmR’er","2009-03-19"
"THV","Kursus for nyvalgte AmR’er","2009-03-19"
"VBHA","Kursus for nyvalgte AmR’er","2009-03-19"
"MBF","How to handle and prevent stress as a Manager","2009-03-24"
"MDH","How to handle and prevent stress as a Manager","2009-03-24"
"NNB","How to handle and prevent stress as a Manager","2009-03-24"
"JMOK","Excel for Laboratory staff","2009-03-25"
"KEMJ","Excel for Laboratory staff","2009-03-25"
"KLPE","Excel for Laboratory staff","2009-03-25"
"LBJ","Excel for Laboratory staff","2009-03-25"
"MBBR","Excel for Laboratory staff","2009-03-25"
"MNTR","Excel for Laboratory staff","2009-03-25"
"SPUS","Excel for Laboratory staff","2009-03-25"
"SRJE","Excel for Laboratory staff","2009-03-25"
"ABEJ","Presentation Skills for Administrative, Laboratory and Technical Staff","2009-03-26"
"FKM","Presentation Skills for Administrative, Laboratory and Technical Staff","2009-03-26"
"JUAJ","Presentation Skills for Administrative, Laboratory and Technical Staff","2009-03-26"
"MCSK","Presentation Skills for Administrative, Laboratory and Technical Staff","2009-03-26"
"MNH","Presentation Skills for Administrative, Laboratory and Technical Staff","2009-03-26"
"PSCH","Presentation Skills for Administrative, Laboratory and Technical Staff","2009-03-26"
"ANML","Working Effectively With India","2009-03-30"
"ANRC","Working Effectively With India","2009-03-30"
"BFJ","Working Effectively With India","2009-03-30"
"DRAV","Working Effectively With India","2009-03-30"
"HANS","Working Effectively With India","2009-03-30"
"JANO","Working Effectively With India","2009-03-30"
"KARW","Working Effectively With India","2009-03-30"
"LOHS","Working Effectively With India","2009-03-30"
"LOKN","Working Effectively With India","2009-03-30"
"MDH","Working Effectively With India","2009-03-30"
"MML","Working Effectively With India","2009-03-30"
"ADBU","Patent Course DK - Basic - Spring 2014","2009-04-01"
"ADGU","Patent Course DK - Basic - Spring 2014","2009-04-01"
"AHTB","Patent Course DK - Basic - Spring 2014","2009-04-01"
"ATD","Patent Course DK - Basic - Spring 2014","2009-04-01"
"AUMA","Patent Course DK - Basic - Spring 2014","2009-04-01"
"BHWM","Patent Course DK - Basic - Spring 2014","2009-04-01"
"BWPA","Patent Course DK - Basic - Spring 2014","2009-04-01"
"KKNA","Patent Course DK - Basic - Spring 2014","2009-04-01"
"KMPU","Patent Course DK - Basic - Spring 2014","2009-04-01"
"LKMR","Patent Course DK - Basic - Spring 2014","2009-04-01"
"NPTH","Patent Course DK - Basic - Spring 2014","2009-04-01"
"PPAL","Patent Course DK - Basic - Spring 2014","2009-04-01"
"RSII","Patent Course DK - Basic - Spring 2014","2009-04-01"
"SMV","Patent Course DK - Basic - Spring 2014","2009-04-01"
"SNAI","Patent Course DK - Basic - Spring 2014","2009-04-01"
"CKJ","Happylab: Mental fitness that enhances the happiness","2009-04-14"
"UF","Happylab: Mental fitness that enhances the happiness","2009-04-14"
"AJYS","ProMan Project Leader - Module 1 (Outside Denmark)","2009-04-16"
"CMGU","Kursus for nyvalgte AmR’er","2009-04-16"
"CPSU","ProMan Project Leader - Module 1 (Outside Denmark)","2009-04-16"
